3942,moe sync 2020-06-23,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix memory leak in singletonimmutablebimap which would appear in transpiled j2objc code.  the @retainedwith annotation can not be used on both sides of the retain-cycle. the regularimmutablebimap does not have this problem  because it uses inverse inner class. this cl applies similar trick in singletonimmutablebimap  although without additional inner class.  relnotes=update singletonimmutablebimap to avoid retain-cycle in transpiled obj-c code.  d7d07d50c7ae699b71c9a239212f4c3728180327,IO,Util,i18n
3944,replace all ieee urls with  #3930,ieee tests are broken  but they were before. needs to be fixed.,IO,Util
3948,add completable.andthen(completable)  deprecate endwith(),see #3947,Test,Util,IO
3949,moe sync 2020-06-30,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix converter.java by moving @retainedwith annotation to the correct side of the cycle.  the annotation should be placed inside the  parent  object  and not the  child  object.  reference:   relnotes=n/a  58ad44a9ac2fde40095f28c504c95c6fed902d1f,i18n,Test,IO,Util
3951,1.x: javac- and javadoc-related cleanup in components  part 2,next round of cleanup  still about 100 cases remain in  completable  and  observable   but those will most likely conflict with open prs.,Util,IO
3966,1.x: add multi-other withlatestfrom operators,add  withlatestfrom  operator version that can take 2 to n other sources and combine them with the main source.  related: #3779.,Util,IO
3971,moe sync 2020-07-22,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add awaitterminationuninterruptibly.  3908 1315 somewhat relevant to  vaguely relevant to   since it creates a  @checkreturnvalue  variant of a  java.util.concurrent  method that returns  false  to indicate timeout.  relnotes= util.concurrent : added  awaitterminationuninterruptibly .  1ec90b045a45b4603ea5bd1c296f284ec1c438db,IO,Util
3974,1.x: add terminal clarification to switchmap operators,see #3576 .,Util,IO
3977,1.x: use the correct throwable to set the cause for compositeexception,the cause of #3679 is we use a wrong throwable (its cause has been set) to set the cause and  initcause  will throw an exception. hence  the cause chain is not created correctly. in this pr  it searches the root cause (which doesn t have a cause) and use it to call  initcause .,Util,IO,Test
3981,1.x: document zip() eagerness,see #3960 and #3124.,Util,IO
3986,add schedulers.reset() for better testing,3985  this adds a  reset()  method to  schedulers   with the main benefit being improved testing support. this does slightly tweak the internal api of  schedulers  to use a  getinstance()  approach to allow lazy init. this way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  schedulers.reset() .  will run perf tests overnight in case  i m not sure how much of a tradeoff moving to an internal  getinstance()  approach costs  if anything.  cc @zsxwing,Util,IO
3987,moe sync 2020-08-12,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> avoid boxing in doubles.constraintorange() and floats.constraintorange().  fixes   f850db59358a3b5f9b2da96b7feea06802077b19  -------  <p> remove  @beta  from  multimaps.tomultimap .  fixes   relnotes= collect : removed  @beta  from  multimaps.tomultimap .  b9fe10a7b1c67518d9c6b86fc6611473943c188c  -------  <p> bring back previously deleted serializedforms so that old data can still be read.  relnotes= collect : data that was previously serialized  and that originated from immutablemap.keyset() or .values()  is now deserializable again.  d66fda44e127d00e401cadde1834454feffade86,IO,Test,i18n,Util
3996,moe sync 2020-08-24,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> adding sec-ch-ua-arch header.  header spec here:   relnotes=n/a  8ed8696b2a1700bfcf5e7727f0be6141d2438e20  -------  <p> work around an android bug in locksupport  this time with @canignorereturnvalue  a849f7f1264b586d44f2b34f274bac9f1d7eff19,IO,Util
4005,1.x: fix spsc queues reporting not empty but then poll() returns null,in the spsc queues  the indexes were written before the actual elements and thus a concurrent  isempty  check would report a non-empty queue but a  poll  would still return  null . the fix swaps the two writes.  note that this an inconsistency in the original jctools code and not the lack of keeping up with it.,IO,Util
4011,reimplement tooltips for file and identifier columns,this 3973.,Util,Test,IO
4014,add specificity to documentation for asyncsubject,this documentation answers questions i had while reading it.,Util,IO
4019,fix acm fetcher import of entries,4018,Test,IO
4024,1.x: update dooneach(observer) javadoc,fixes the documentation problem reported in #3721.,Util,IO
4026,1.x: expand and explain cache() in more detail,this pr rephrases the  cache  documentation a bit and adds workaround for stopping and forgetting the cached values.  related: #3007.,IO,Util
4027,1.x: fix completable.onerrorcomplete(func1) not relaying function crash,the catch around the predicate didn t actually signal the compositeexception.  discovered in #4025,Util,IO,Test
4030,moe sync 2020-09-18,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix unsupportedoperationexception from treerangeset.subrangeset().add().  4019  #4002  3685507ce36e24f111cabb45c6d5c5dd26565aad  -------  <p> deal with class#isinstance checks which are guaranteed to be false.  2fa82f2cb6e1d2f6c29b7986be6e95063b65bf71  -------  <p> change  forwardingmap.remove(object)  parameter name from  object  to  key  to match  map.remove(object key) .  fixes   204904cbe79852e29aec2e461273f9b6112bd2f9,i18n,IO,Util
4034,1.x: distinctuntilchanged with direct value comparator - alternative,alternative implementation to #4001.,Util,IO
4036,1.x: added zip function with observable array.,as discussed in #4035 with @akarnokd,IO,Util
4039,use all-text-fields magic also in bibtex cleanup.,the cleaup presets in bibtex were not equal to the ones at biblatex. i fixed that:,Util,IO
4041,2.x: update observable s ops to work with observableconsumable,this pr updates the  observable  method signatures to accept  observableconsumable   similar to how  flowable  methods accept  publisher .  the architecture switch may take a couple of more prs. i ll try to limit the change amount in each.,Util,IO
4042,2.x: use xconsumable in completable and single,update to  completable  and  single  to use  completableconsumable  and  singleconsumable  as input.,Test,i18n,Util,IO
4043,add  add braces  formatter,in the context using springer s default bst file  the  title casing  feature of bibtex is not desired. when working with persons quickly creating their bibliography  the solution is to put  {}  around the  title  field. up to now  jabref supports the inverse feature by the  removebracesformatter . this pr adds the  addbracesformatter . i am very aware that the other formatters such as our  org.jabref.logic.formatter.casechanger.protecttermsformatter . however  that formatter relies on a fixed list of terms  whereas this  addbracesformater   just works  (under some assumptions).,Util,IO
4045,2.x: single operators factored out  headers added,single  operators factored out and made them extend  single  directly. added missing headers.,IO,Util
4049,2.x: make flowable operators extend flowable directly to reduce allocation,relatively straightforward  although manual an tedious  refactoring of the flowable operators. the number of files is this large because for consistency  the tests have been renamed as well.,Util,IO,Test,i18n
